filename,width,height,class,xmin,ymin,xmax,ymax
D:/university/datasets/Potholes/images/264.jpg,1200,1600,pothole,429,331,817,483
D:/university/datasets/Potholes/images/264.jpg,1200,1600,pothole,258,224,452,296
D:/university/datasets/Potholes/images/264.jpg,1200,1600,pothole,448,167,874,296
D:/university/datasets/Potholes/images/489.jpg,448,299,pothole,110,80,223,128
D:/university/datasets/Potholes/images/152.jpg,700,466,pothole,354,356,590,422
D:/university/datasets/Potholes/images/267.jpg,518,355,pothole,344,124,411,154
D:/university/datasets/Potholes/images/267.jpg,518,355,pothole,281,144,328,175
D:/university/datasets/Potholes/images/267.jpg,518,355,pothole,402,242,460,304
D:/university/datasets/Potholes/images/267.jpg,518,355,pothole,92,184,149,220
D:/university/datasets/Potholes/images/267.jpg,518,355,pothole,133,98,194,137
D:/university/datasets/Potholes/images/267.jpg,518,355,pothole,279,60,316,78
D:/university/datasets/Potholes/images/267.jpg,518,355,pothole,251,35,298,52
D:/university/datasets/Potholes/images/267.jpg,518,355,pothole,179,50,229,73
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,391,493,643,672
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,864,389,992,464
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,929,307,1024,381
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,688,367,809,413
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,455,402,590,460
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,489,321,628,355
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,370,237,485,296
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,357,304,464,378
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,265,389,391,667
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,706,263,800,310
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,821,304,893,333
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,514,252,635,281
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,591,228,727,249
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,546,208,664,231
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,544,186,641,207
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,394,212,452,231
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,481,213,551,233
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,436,181,467,199
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,686,181,735,202
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,514,165,635,179
D:/university/datasets/Potholes/images/301.jpg,1024,680,pothole,722,244,875,291
D:/university/datasets/Potholes/images/188.jpg,895,468,pothole,368,218,450,263
D:/university/datasets/Potholes/images/188.jpg,895,468,pothole,591,299,770,390
D:/university/datasets/Potholes/images/232.jpg,1200,800,pothole,364,467,877,633
D:/university/datasets/Potholes/images/544.jpg,1200,627,pothole,168,196,612,429
D:/university/datasets/Potholes/images/544.jpg,1200,627,pothole,766,267,1188,412
D:/university/datasets/Potholes/images/544.jpg,1200,627,pothole,1069,437,1200,627
D:/university/datasets/Potholes/images/544.jpg,1200,627,pothole,138,463,632,627
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,393,121,478,190
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,532,106,613,160
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,614,128,645,172
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,551,176,643,206
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,563,204,629,270
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,465,221,527,278
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,521,212,558,230
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,513,182,531,192
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,498,94,527,111
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,556,63,584,94
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,208,133,263,186
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,277,115,344,174
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,370,159,391,181
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,375,188,398,206
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,410,197,443,224
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,229,226,400,341
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,269,213,295,233
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,303,180,349,226
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,111,161,166,226
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,196,201,221,228
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,193,235,236,264
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,64,209,109,264
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,38,144,79,193
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,22,264,71,303
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,607,298,630,330
D:/university/datasets/Potholes/images/370.jpg,647,363,pothole,0,0,286,57
D:/university/datasets/Potholes/images/38.jpg,700,830,pothole,210,684,464,798
D:/university/datasets/Potholes/images/38.jpg,700,830,pothole,368,450,480,491
D:/university/datasets/Potholes/images/38.jpg,700,830,pothole,127,497,253,548
D:/university/datasets/Potholes/images/38.jpg,700,830,pothole,3,530,108,570
D:/university/datasets/Potholes/images/38.jpg,700,830,pothole,17,406,106,430
D:/university/datasets/Potholes/images/38.jpg,700,830,pothole,279,375,451,396
D:/university/datasets/Potholes/images/38.jpg,700,830,pothole,626,343,700,377
D:/university/datasets/Potholes/images/38.jpg,700,830,pothole,328,292,409,310
D:/university/datasets/Potholes/images/38.jpg,700,830,pothole,334,310,433,335
D:/university/datasets/Potholes/images/38.jpg,700,830,pothole,141,286,194,306
D:/university/datasets/Potholes/images/249.jpg,300,224,pothole,103,78,269,194
D:/university/datasets/Potholes/images/377.jpg,800,600,pothole,401,318,729,512
D:/university/datasets/Potholes/images/387.jpg,800,533,pothole,305,254,665,533
D:/university/datasets/Potholes/images/455.jpg,652,367,pothole,171,263,441,290
D:/university/datasets/Potholes/images/455.jpg,652,367,pothole,341,237,557,265
D:/university/datasets/Potholes/images/455.jpg,652,367,pothole,557,198,652,216
D:/university/datasets/Potholes/images/528.jpg,400,589,pothole,273,308,397,336
D:/university/datasets/Potholes/images/528.jpg,400,589,pothole,162,381,305,457
D:/university/datasets/Potholes/images/528.jpg,400,589,pothole,255,346,375,378
D:/university/datasets/Potholes/images/528.jpg,400,589,pothole,187,267,309,288
D:/university/datasets/Potholes/images/528.jpg,400,589,pothole,176,249,295,270
D:/university/datasets/Potholes/images/528.jpg,400,589,pothole,115,218,154,232
D:/university/datasets/Potholes/images/528.jpg,400,589,pothole,239,522,350,586
D:/university/datasets/Potholes/images/528.jpg,400,589,pothole,200,316,274,330
D:/university/datasets/Potholes/images/562.jpg,400,300,pothole,5,128,400,300
D:/university/datasets/Potholes/images/562.jpg,400,300,pothole,53,1,157,54
D:/university/datasets/Potholes/images/562.jpg,400,300,pothole,116,61,400,126
D:/university/datasets/Potholes/images/90.jpg,436,269,pothole,26,69,316,184
D:/university/datasets/Potholes/images/192.jpg,1200,600,pothole,48,275,910,472
D:/university/datasets/Potholes/images/560.jpg,1264,842,pothole,260,622,712,836
D:/university/datasets/Potholes/images/560.jpg,1264,842,pothole,630,492,804,552
D:/university/datasets/Potholes/images/560.jpg,1264,842,pothole,730,438,840,464
D:/university/datasets/Potholes/images/564.jpg,1170,745,pothole,919,133,1170,262
D:/university/datasets/Potholes/images/564.jpg,1170,745,pothole,1049,503,1170,547
D:/university/datasets/Potholes/images/564.jpg,1170,745,pothole,72,391,741,695
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,230,637,379,681
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,401,567,656,645
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,615,502,994,645
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,555,666,794,698
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,245,459,775,557
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,157,542,241,564
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,97,565,178,585
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,855,463,1050,499
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,454,395,543,419
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,346,378,444,400
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,656,414,727,439
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,129,637,205,668
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,9,671,140,693
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,182,390,240,411
D:/university/datasets/Potholes/images/457.jpg,1050,698,pothole,634,368,750,391
D:/university/datasets/Potholes/images/557.jpg,295,188,pothole,1,134,84,186
D:/university/datasets/Potholes/images/557.jpg,295,188,pothole,146,145,183,159
D:/university/datasets/Potholes/images/557.jpg,295,188,pothole,184,144,258,167
D:/university/datasets/Potholes/images/557.jpg,295,188,pothole,164,164,267,188
D:/university/datasets/Potholes/images/557.jpg,295,188,pothole,18,62,291,148
D:/university/datasets/Potholes/images/557.jpg,295,188,pothole,34,55,69,66
D:/university/datasets/Potholes/images/557.jpg,295,188,pothole,0,80,35,92
D:/university/datasets/Potholes/images/557.jpg,295,188,pothole,72,40,93,48
D:/university/datasets/Potholes/images/473.jpg,660,371,pothole,147,164,593,371
D:/university/datasets/Potholes/images/613.jpg,615,410,pothole,206,16,604,189
D:/university/datasets/Potholes/images/613.jpg,615,410,pothole,32,205,161,296
D:/university/datasets/Potholes/images/499.jpg,768,432,pothole,382,325,633,390
D:/university/datasets/Potholes/images/499.jpg,768,432,pothole,429,240,558,262
D:/university/datasets/Potholes/images/499.jpg,768,432,pothole,322,193,421,220
D:/university/datasets/Potholes/images/499.jpg,768,432,pothole,391,155,455,170
D:/university/datasets/Potholes/images/499.jpg,768,432,pothole,3,299,268,363
D:/university/datasets/Potholes/images/538.jpg,236,157,pothole,103,107,134,138
D:/university/datasets/Potholes/images/538.jpg,236,157,pothole,148,78,171,92
D:/university/datasets/Potholes/images/538.jpg,236,157,pothole,180,125,215,146
D:/university/datasets/Potholes/images/538.jpg,236,157,pothole,106,69,130,81
D:/university/datasets/Potholes/images/518.jpg,715,476,pothole,208,297,511,476
D:/university/datasets/Potholes/images/606.jpg,300,225,pothole,55,30,232,204
D:/university/datasets/Potholes/images/25.jpg,450,337,pothole,183,136,346,172
D:/university/datasets/Potholes/images/25.jpg,450,337,pothole,391,156,424,167
D:/university/datasets/Potholes/images/25.jpg,450,337,pothole,127,63,167,76
D:/university/datasets/Potholes/images/110.jpg,1297,599,pothole,362,165,1127,455
D:/university/datasets/Potholes/images/110.jpg,1297,599,pothole,161,123,453,220
D:/university/datasets/Potholes/images/110.jpg,1297,599,pothole,647,82,725,94
D:/university/datasets/Potholes/images/582.jpg,1295,823,pothole,413,293,952,506
D:/university/datasets/Potholes/images/165.jpg,885,590,pothole,551,227,664,261
D:/university/datasets/Potholes/images/165.jpg,885,590,pothole,758,80,837,95
D:/university/datasets/Potholes/images/165.jpg,885,590,pothole,51,287,198,309
D:/university/datasets/Potholes/images/165.jpg,885,590,pothole,1,458,171,501
D:/university/datasets/Potholes/images/165.jpg,885,590,pothole,510,184,574,206
D:/university/datasets/Potholes/images/165.jpg,885,590,pothole,824,50,885,73
D:/university/datasets/Potholes/images/302.jpg,1293,859,pothole,961,329,1091,392
D:/university/datasets/Potholes/images/302.jpg,1293,859,pothole,8,347,667,620
D:/university/datasets/Potholes/images/302.jpg,1293,859,pothole,761,500,853,533
D:/university/datasets/Potholes/images/302.jpg,1293,859,pothole,653,730,853,822
D:/university/datasets/Potholes/images/302.jpg,1293,859,pothole,583,226,642,255
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,640,577,808,621
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,353,436,593,494
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,1010,50,1189,94
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,780,16,972,48
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,536,0,725,24
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,474,292,638,326
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,262,283,332,317
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,965,116,1129,179
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,657,468,846,534
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,891,583,1144,673
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,978,368,1078,437
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,689,305,768,341
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,193,79,287,103
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,6,81,87,111
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,2,392,119,556
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,274,524,395,556
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,432,583,555,656
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,1089,22,1248,50
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,580,522,653,545
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,410,530,455,549
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,315,371,447,428
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,1135,303,1280,483
D:/university/datasets/Potholes/images/76.jpg,1280,720,pothole,1171,88,1278,116
D:/university/datasets/Potholes/images/372.jpg,449,290,pothole,99,225,157,245
D:/university/datasets/Potholes/images/372.jpg,449,290,pothole,141,58,184,68
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,1675,1057,2093,1148
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,2036,984,2241,1045
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,2215,1209,2400,1266
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,919,1026,1531,1106
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,1196,931,1424,1015
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,1481,927,1645,1007
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,1686,817,1850,863
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,2211,939,2400,1011
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,37,1209,2400,1600
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,505,1072,668,1129
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,828,1098,1006,1186
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,307,1064,474,1114
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,33,977,307,1045
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,3,1034,109,1083
D:/university/datasets/Potholes/images/592.jpg,2400,1600,pothole,0,825,113,897
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,588,582,682,614
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,439,505,533,573
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,337,651,397,682
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,16,619,96,659
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,310,468,350,489
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,391,434,437,449
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,596,434,663,450
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,509,371,548,381
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,606,450,692,471
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,371,470,415,489
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,8,583,188,679
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,559,408,637,423
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,528,475,622,496
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,612,390,646,399
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,214,399,253,413
D:/university/datasets/Potholes/images/450.jpg,1024,682,pothole,391,607,425,629
D:/university/datasets/Potholes/images/375.jpg,660,440,pothole,350,319,471,393
D:/university/datasets/Potholes/images/375.jpg,660,440,pothole,522,282,570,302
D:/university/datasets/Potholes/images/375.jpg,660,440,pothole,587,255,633,274
D:/university/datasets/Potholes/images/375.jpg,660,440,pothole,548,343,649,388
D:/university/datasets/Potholes/images/375.jpg,660,440,pothole,606,402,660,440
D:/university/datasets/Potholes/images/375.jpg,660,440,pothole,253,380,320,417
D:/university/datasets/Potholes/images/375.jpg,660,440,pothole,248,344,281,362
D:/university/datasets/Potholes/images/375.jpg,660,440,pothole,235,312,263,332
D:/university/datasets/Potholes/images/375.jpg,660,440,pothole,232,285,350,305
D:/university/datasets/Potholes/images/375.jpg,660,440,pothole,176,267,232,284
D:/university/datasets/Potholes/images/375.jpg,660,440,pothole,181,305,224,326
D:/university/datasets/Potholes/images/375.jpg,660,440,pothole,26,335,63,363
D:/university/datasets/Potholes/images/375.jpg,660,440,pothole,426,286,478,315
D:/university/datasets/Potholes/images/282.jpg,678,381,pothole,63,215,309,313
D:/university/datasets/Potholes/images/282.jpg,678,381,pothole,278,272,351,297
D:/university/datasets/Potholes/images/282.jpg,678,381,pothole,232,330,330,366
D:/university/datasets/Potholes/images/282.jpg,678,381,pothole,410,267,465,302
D:/university/datasets/Potholes/images/282.jpg,678,381,pothole,427,214,494,232
D:/university/datasets/Potholes/images/282.jpg,678,381,pothole,362,220,401,235
D:/university/datasets/Potholes/images/282.jpg,678,381,pothole,154,171,337,216
D:/university/datasets/Potholes/images/282.jpg,678,381,pothole,246,145,640,165
D:/university/datasets/Potholes/images/282.jpg,678,381,pothole,592,168,642,185
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,499,335,595,385
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,663,278,752,324
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,427,303,522,330
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,264,315,343,336
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,168,296,245,323
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,155,332,251,362
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,15,282,138,354
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,146,270,203,291
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,221,258,263,274
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,276,278,347,300
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,385,267,458,282
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,478,262,576,286
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,599,243,677,263
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,509,234,558,242
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,396,231,480,248
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,346,243,440,255
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,291,241,345,261
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,304,217,371,230
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,369,197,435,217
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,477,189,543,210
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,205,217,273,230
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,184,243,238,253
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,129,245,179,262
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,51,202,112,247
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,216,199,251,209
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,262,186,327,204
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,336,196,366,217
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,313,171,355,181
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,448,171,476,182
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,576,208,619,230
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,597,192,621,202
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,373,177,396,192
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,240,165,275,182
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,205,183,240,195
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,168,228,222,243
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,706,342,800,387
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,736,314,800,350
D:/university/datasets/Potholes/images/583.jpg,800,400,pothole,651,221,693,236
D:/university/datasets/Potholes/images/286.jpg,1280,720,pothole,330,453,1225,678
D:/university/datasets/Potholes/images/286.jpg,1280,720,pothole,678,327,953,414
D:/university/datasets/Potholes/images/286.jpg,1280,720,pothole,923,176,978,208
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,60,511,196,611
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,231,490,327,541
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,383,559,510,619
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,0,645,73,782
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,0,477,86,541
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,95,448,188,483
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,218,420,285,442
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,376,448,483,483
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,272,461,333,481
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,350,496,444,535
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,335,398,409,429
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,424,414,469,440
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,296,373,340,394
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,183,384,287,425
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,105,396,140,412
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,4,431,77,466
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,487,424,510,451
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,342,351,411,371
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,246,368,285,381
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,188,366,246,383
D:/university/datasets/Potholes/images/598.jpg,510,782,pothole,275,344,320,364
D:/university/datasets/Potholes/images/469.jpg,1400,932,pothole,483,290,1194,394
D:/university/datasets/Potholes/images/469.jpg,1400,932,pothole,3,607,673,817
D:/university/datasets/Potholes/images/247.jpg,534,401,pothole,288,199,489,283
D:/university/datasets/Potholes/images/247.jpg,534,401,pothole,410,130,504,181
D:/university/datasets/Potholes/images/330.jpg,2800,1812,pothole,1172,1119,2717,1735
D:/university/datasets/Potholes/images/218.jpg,450,318,pothole,146,218,300,270
D:/university/datasets/Potholes/images/218.jpg,450,318,pothole,102,190,149,211
D:/university/datasets/Potholes/images/218.jpg,450,318,pothole,51,167,103,182
D:/university/datasets/Potholes/images/218.jpg,450,318,pothole,156,161,214,180
D:/university/datasets/Potholes/images/218.jpg,450,318,pothole,221,174,324,203
D:/university/datasets/Potholes/images/218.jpg,450,318,pothole,148,119,173,124
D:/university/datasets/Potholes/images/218.jpg,450,318,pothole,2,137,57,144
D:/university/datasets/Potholes/images/238.jpg,1600,1200,pothole,552,362,1122,727
D:/university/datasets/Potholes/images/238.jpg,1600,1200,pothole,1171,847,1350,972
D:/university/datasets/Potholes/images/238.jpg,1600,1200,pothole,341,231,603,408
D:/university/datasets/Potholes/images/297.jpg,400,300,pothole,9,147,391,263
D:/university/datasets/Potholes/images/326.jpg,770,433,pothole,242,265,374,312
D:/university/datasets/Potholes/images/326.jpg,770,433,pothole,482,127,554,141
D:/university/datasets/Potholes/images/326.jpg,770,433,pothole,441,273,602,314
D:/university/datasets/Potholes/images/326.jpg,770,433,pothole,344,233,418,268
D:/university/datasets/Potholes/images/326.jpg,770,433,pothole,261,184,306,201
D:/university/datasets/Potholes/images/326.jpg,770,433,pothole,390,124,429,139
D:/university/datasets/Potholes/images/326.jpg,770,433,pothole,3,185,92,214
D:/university/datasets/Potholes/images/326.jpg,770,433,pothole,459,225,501,244
D:/university/datasets/Potholes/images/326.jpg,770,433,pothole,454,149,499,169
D:/university/datasets/Potholes/images/326.jpg,770,433,pothole,545,181,586,200
D:/university/datasets/Potholes/images/326.jpg,770,433,pothole,535,140,770,433
D:/university/datasets/Potholes/images/326.jpg,770,433,pothole,464,330,600,408
D:/university/datasets/Potholes/images/326.jpg,770,433,pothole,430,99,470,111
D:/university/datasets/Potholes/images/359.jpg,2000,1329,pothole,650,619,1120,713
D:/university/datasets/Potholes/images/359.jpg,2000,1329,pothole,1590,448,1840,511
D:/university/datasets/Potholes/images/359.jpg,2000,1329,pothole,684,717,1833,1196
D:/university/datasets/Potholes/images/252.jpg,1297,855,pothole,809,321,1213,469
D:/university/datasets/Potholes/images/244.jpg,921,596,pothole,30,157,398,355
D:/university/datasets/Potholes/images/339.jpg,225,150,pothole,79,64,135,103
D:/university/datasets/Potholes/images/351.jpg,534,401,pothole,112,139,352,247
D:/university/datasets/Potholes/images/351.jpg,534,401,pothole,123,110,178,130
D:/university/datasets/Potholes/images/351.jpg,534,401,pothole,80,116,109,125
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,473,469,746,609
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,832,356,972,410
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,692,266,882,334
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,483,206,654,254
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,473,398,674,449
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,115,451,397,597
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,141,627,409,729
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,1,713,143,839
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,798,116,914,154
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,587,146,798,198
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,648,82,724,108
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,726,60,806,82
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,281,206,407,248
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,451,166,549,202
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,363,148,461,176
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,165,194,261,216
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,91,308,343,390
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,433,332,597,390
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,996,294,1114,344
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,920,535,1060,627
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,938,224,1106,268
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,862,186,982,224
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,1020,174,1224,230
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,956,136,1104,170
D:/university/datasets/Potholes/images/422.jpg,1295,843,pothole,1086,86,1202,114
